Date,Open,High,Low,Close,Adj Close,Volume
2020-07-28,8.087090,8.178010,8.020190,8.098030,8.098030,0
2020-07-29,8.128360,8.255930,8.123320,8.128780,8.128780,0
2020-07-30,8.220180,8.243250,8.156450,8.219650,8.219650,0
2020-07-31,8.275720,8.301530,8.224570,8.268430,8.268430,0
2020-08-03,8.227060,8.231310,8.170360,8.210730,8.210730,0
2020-08-04,8.186320,8.214140,8.143400,8.186740,8.186740,0
2020-08-05,8.183060,8.379860,8.078830,8.182840,8.182840,0
2020-08-06,8.372700,8.654580,8.338320,8.371700,8.371700,0
2020-08-07,8.589750,8.704600,8.415720,8.576950,8.576950,0
2020-08-10,8.605270,8.642070,8.512430,8.600070,8.600070,0
2020-08-11,8.600990,8.627600,8.488480,8.601060,8.601060,0
2020-08-12,8.477410,8.630220,8.438460,8.478170,8.478170,0
2020-08-13,8.633370,8.708830,8.626830,8.631970,8.631970,0
2020-08-14,8.660110,8.732760,8.644700,8.663540,8.663540,0
2020-08-17,8.729500,8.783840,8.717840,8.728730,8.728730,0
2020-08-18,8.768400,8.819340,8.752360,8.755510,8.755510,0
2020-08-19,8.799030,8.812800,8.587080,8.798990,8.798990,0
2020-08-20,8.616100,8.712880,8.609120,8.617920,8.617920,0
2020-08-21,8.659890,8.698700,8.484100,8.658680,8.658680,0
2020-08-24,8.640980,8.734950,8.560000,8.593750,8.593750,0
2020-08-25,8.694490,8.760640,8.687580,8.695050,8.695050,0
2020-08-26,8.748160,8.752150,8.658720,8.749330,8.749330,0
2020-08-27,8.710410,8.720540,8.636370,8.710710,8.710710,0
2020-08-28,8.670290,8.739470,8.667840,8.675960,8.675960,0
2020-08-31,8.712420,8.807940,8.697670,8.705490,8.705490,0
2020-09-01,8.769760,8.841200,8.764490,8.771840,8.771840,0
2020-09-02,8.770710,8.783600,8.726810,8.774240,8.774240,0
2020-09-03,8.719450,8.820110,8.708360,8.728350,8.728350,0
2020-09-04,8.791190,8.825190,8.768640,8.787050,8.787050,0
2020-09-07,8.784530,8.831660,8.771170,8.771290,8.771290,0
2020-09-08,8.798790,8.843760,8.786690,8.799010,8.799010,0
2020-09-09,8.800160,8.856910,8.800160,8.798980,8.798980,0
2020-09-10,8.814530,8.874180,8.813250,8.815290,8.815290,0
2020-09-11,8.802520,8.868030,8.802130,8.801160,8.801160,0
2020-09-14,8.842580,8.907270,8.835810,8.838130,8.838130,0
2020-09-15,8.873640,8.913200,8.859490,8.875180,8.875180,0
2020-09-16,8.865380,8.900410,8.859400,8.865890,8.865890,0
2020-09-17,8.836620,8.935860,8.794400,8.841760,8.841760,0
2020-09-18,8.945670,8.987220,8.928390,8.938460,8.938460,0
2020-09-21,8.957900,8.986760,8.943150,8.954280,8.954280,0
2020-09-22,8.956900,8.995220,8.954170,8.960340,8.960340,0
2020-09-23,8.976660,9.004210,8.934460,8.977750,8.977750,0
2020-09-24,8.975040,9.004460,8.798120,8.961230,8.961230,0
2020-09-25,8.889390,8.916500,8.766900,8.885050,8.885050,0
2020-09-28,8.916260,9.141030,8.903120,8.916160,8.916160,0
2020-09-29,9.085360,9.211410,9.056970,9.085980,9.085980,0
2020-09-30,9.156920,9.192640,9.029180,9.159240,9.159240,0
2020-10-01,9.034720,9.124600,8.971910,9.034280,9.034280,0
2020-10-02,9.086550,9.122700,9.045740,9.086640,9.086640,0
2020-10-05,9.066680,9.158220,9.061210,9.059020,9.059020,0
2020-10-06,9.141060,9.191520,9.121720,9.146090,9.146090,0
2020-10-07,9.140820,9.280360,9.121550,9.140780,9.140780,0
2020-10-08,9.261940,9.341060,9.261030,9.262690,9.262690,0
2020-10-09,9.342560,9.366020,9.256870,9.346900,9.346900,0
2020-10-12,9.272600,9.342020,9.268080,9.273590,9.273590,0
2020-10-13,9.314490,9.327120,9.281120,9.314290,9.314290,0
2020-10-14,9.304710,9.335240,9.287040,9.300090,9.300090,0
2020-10-15,9.296480,9.321100,9.271700,9.287900,9.287900,0
2020-10-16,9.281830,9.334880,9.242150,9.282270,9.282270,0
2020-10-19,9.269390,9.316600,9.221620,9.270980,9.270980,0
2020-10-20,9.263600,9.337370,9.263570,9.261760,9.261760,0
2020-10-21,9.295560,9.323970,9.260930,9.295950,9.295950,0
2020-10-22,9.249700,9.431000,9.198560,9.260750,9.260750,0
2020-10-23,9.381490,9.447110,9.355240,9.382210,9.382210,0
2020-10-26,9.446600,9.564390,9.431820,9.446840,9.446840,0
2020-10-27,9.553450,9.693190,9.552510,9.553660,9.553660,0
2020-10-28,9.648980,9.761000,9.639160,9.655840,9.655840,0
2020-10-29,9.710790,9.770670,9.638580,9.709630,9.709630,0
2020-10-30,9.688560,9.796570,9.648870,9.688650,9.688650,0
2020-11-02,9.733440,9.831460,9.686950,9.736190,9.736190,0
2020-11-03,9.819410,9.995550,9.776290,9.823340,9.823340,0
2020-11-04,9.884030,9.947140,9.770400,9.882000,9.882000,0
2020-11-05,9.896280,10.016130,9.851160,9.898640,9.898640,0
2020-11-06,9.946140,10.191530,9.920660,9.949090,9.949090,0
2020-11-09,9.972440,10.043640,9.511020,10.030990,10.030990,0
2020-11-10,9.546550,9.893840,9.542410,9.593800,9.593800,0
2020-11-11,9.632720,9.693200,9.180680,9.630090,9.630090,0
2020-11-12,9.172270,9.278920,9.065160,9.167600,9.167600,0
2020-11-13,9.046950,9.149200,8.984680,9.046410,9.046410,0
2020-11-16,9.025930,9.183310,9.008590,9.025450,9.025450,0
2020-11-17,9.128230,9.247530,9.104070,9.117500,9.117500,0
2020-11-18,9.102400,9.234610,9.098230,9.104280,9.104280,0
2020-11-19,9.133770,9.152400,8.881120,9.111230,9.111230,0
2020-11-20,8.927390,9.107000,8.927390,8.924150,8.924150,0
2020-11-23,9.034660,9.444180,9.034590,9.035580,9.035580,0
2020-11-24,9.327410,9.537110,9.278410,9.324330,9.324330,0
2020-11-25,9.509760,9.534150,9.424380,9.510160,9.510160,0
2020-11-26,9.457560,9.501500,9.339780,9.462000,9.462000,0
2020-11-27,9.381400,9.401900,9.254150,9.373320,9.373320,0
2020-11-30,9.363030,9.410120,9.273840,9.357940,9.357940,0
2020-12-01,9.339890,9.468550,9.324580,9.341950,9.341950,0
2020-12-02,9.436620,9.526180,9.396990,9.441310,9.441310,0
2020-12-03,9.509060,9.594200,9.415270,9.510080,9.510080,0
2020-12-04,9.446650,9.523830,9.432840,9.446960,9.446960,0
2020-12-07,9.457350,9.534540,9.455460,9.455750,9.455750,0
2020-12-08,9.440390,9.506290,9.428110,9.443900,9.443900,0
2020-12-09,9.458500,9.512360,9.432160,9.456100,9.456100,0
2020-12-10,9.449200,9.569240,9.443260,9.442250,9.442250,0
2020-12-11,9.568930,9.726490,9.469860,9.570410,9.570410,0
2020-12-14,9.531420,9.638190,9.516090,9.529880,9.529880,0
2020-12-15,9.531340,9.565000,9.502050,9.531670,9.531670,0
2020-12-16,9.514380,9.540600,9.440290,9.514650,9.514650,0
2020-12-17,9.509820,9.541230,9.424240,9.506350,9.506350,0
2020-12-18,9.436140,9.498240,9.316990,9.435210,9.435210,0
2020-12-21,9.350550,9.416680,9.300840,9.355230,9.355230,0
2020-12-22,9.352020,9.378070,9.287790,9.359250,9.359250,0
2020-12-23,9.325840,9.338500,9.282790,9.326610,9.326610,0
2020-12-24,9.306810,9.364800,9.203770,9.305220,9.305220,0
2020-12-25,9.222280,9.257150,9.216910,9.222280,9.222280,0
2020-12-28,9.252000,9.254950,9.041510,9.240270,9.240270,0
2020-12-29,9.086030,9.147320,8.998530,9.084550,9.084550,0
2020-12-30,9.054230,9.080000,8.955530,9.048560,9.048560,0
2020-12-31,9.068430,9.197770,9.031180,9.060380,9.060380,0
2021-01-01,9.084700,9.084700,9.084700,9.084700,9.084700,0
2021-01-04,9.110470,9.111540,8.996170,9.105680,9.105680,0
2021-01-05,9.092730,9.112390,9.042980,9.088820,9.088820,0
2021-01-06,9.080440,9.095000,8.928640,9.081770,9.081770,0
2021-01-07,9.004750,9.071760,8.881540,9.006140,9.006140,0
2021-01-08,8.988350,9.058620,8.957260,8.998500,8.998500,0
2021-01-11,8.965890,9.133130,8.957410,8.963090,8.963090,0
2021-01-12,9.087720,9.128000,9.029640,9.091500,9.091500,0
2021-01-13,9.091780,9.125520,8.996630,9.091400,9.091400,0
2021-01-14,8.992760,9.048750,8.914760,9.000600,9.000600,0
2021-01-15,8.952940,9.085390,8.935140,8.948640,8.948640,0
2021-01-18,8.988190,9.101630,8.986440,8.987050,8.987050,0
2021-01-19,9.028060,9.075350,8.992040,9.027920,9.027920,0
2021-01-20,9.074200,9.075200,8.945250,9.061830,9.061830,0
2021-01-21,8.980190,9.009360,8.924550,8.981460,8.981460,0
2021-01-22,8.961480,9.042710,8.955270,8.962420,8.962420,0
2021-01-25,9.027070,9.035010,8.962820,9.025980,9.025980,0
2021-01-26,8.998200,9.010700,8.911290,8.994020,8.994020,0
2021-01-27,8.931230,8.965210,8.908720,8.935130,8.935130,0
2021-01-28,8.945560,8.988560,8.904640,8.955250,8.955250,0
2021-01-29,8.904230,8.931500,8.806100,8.902570,8.902570,0
2021-02-01,8.824110,8.841580,8.632410,8.824990,8.824990,0
2021-02-02,8.669140,8.682610,8.559700,8.678030,8.678030,0
2021-02-03,8.659120,8.674750,8.576420,8.658780,8.658780,0
2021-02-04,8.608300,8.625800,8.508560,8.611420,8.611420,0
2021-02-05,8.536860,8.554180,8.455040,8.537210,8.537210,0
2021-02-08,8.500530,8.564600,8.458720,8.500100,8.500100,0
2021-02-09,8.531700,8.603240,8.529380,8.530200,8.530200,0
2021-02-10,8.558930,8.589220,8.523580,8.559000,8.559000,0
2021-02-11,8.563410,8.570040,8.508120,8.543990,8.543990,0
2021-02-12,8.525540,8.537800,8.484440,8.525940,8.525940,0
2021-02-15,8.522480,8.528850,8.419880,8.520460,8.520460,0
2021-02-16,8.441900,8.487680,8.385290,8.441970,8.441970,0
2021-02-17,8.438800,8.515370,8.391690,8.441590,8.441590,0
2021-02-18,8.386340,8.464750,8.354830,8.387260,8.387260,0
2021-02-19,8.428220,8.476960,8.417220,8.421700,8.421700,0
2021-02-22,8.460240,8.597400,8.422610,8.461910,8.461910,0
2021-02-23,8.527250,8.607060,8.523110,8.535740,8.535740,0
2021-02-24,8.628210,8.789090,8.587170,8.640850,8.640850,0
2021-02-25,8.713020,8.878500,8.701800,8.720800,8.720800,0
2021-02-26,8.904880,9.066170,8.872720,8.904670,8.904670,0
2021-03-01,8.965760,8.965760,8.701270,8.961240,8.961240,0
2021-03-02,8.758080,8.926040,8.751540,8.757920,8.757920,0
2021-03-03,8.874540,8.981350,8.811800,8.878450,8.878450,0
2021-03-04,8.980900,9.032780,8.909820,8.982480,8.982480,0
2021-03-05,8.988730,9.027800,8.917450,8.985900,8.985900,0
2021-03-08,8.953600,9.167020,8.943440,8.952900,8.952900,0
2021-03-09,9.192350,9.220580,9.028020,9.191350,9.191350,0
2021-03-10,9.045420,9.088250,8.947060,9.045290,9.045290,0
2021-03-11,8.947500,9.027780,8.877080,8.931020,8.931020,0
2021-03-12,8.942300,9.076920,8.937420,8.943430,8.943430,0
2021-03-15,9.032630,9.075250,8.945500,9.028590,9.028590,0
2021-03-16,8.981060,8.999200,8.905550,8.980460,8.980460,0
2021-03-17,8.916200,9.082580,8.898830,8.904580,8.904580,0
2021-03-18,8.970240,9.030400,8.706300,8.971780,8.971780,0
2021-03-19,8.722660,8.772400,8.576480,8.722790,8.722790,0
2021-03-22,8.594000,9.483540,8.594000,9.629450,9.629450,0
2021-03-23,9.323540,9.449410,9.159330,9.323620,9.323620,0
2021-03-24,9.381870,9.492460,9.278480,9.391130,9.391130,0
2021-03-25,9.352580,9.457600,9.316070,9.351700,9.351700,0
2021-03-26,9.334930,9.514830,9.331240,9.327680,9.327680,0
2021-03-29,9.559410,9.664510,9.445010,9.559570,9.559570,0
2021-03-30,9.711270,9.925040,9.684680,9.711270,9.711270,0
2021-03-31,9.764100,9.878030,9.667200,9.748300,9.748300,0
2021-04-01,9.718260,9.751600,9.539070,9.686530,9.686530,0
2021-04-02,9.548530,9.620340,9.405050,9.547580,9.547580,0
2021-04-05,9.627840,9.695800,9.527650,9.628640,9.628640,0
2021-04-06,9.583880,9.664100,9.553790,9.586360,9.586360,0
2021-04-07,9.658180,9.759060,9.645130,9.656420,9.656420,0
2021-04-08,9.667140,9.716530,9.657860,9.667570,9.667570,0
2021-04-09,9.686330,9.735900,9.653270,9.702860,9.702860,0
2021-04-12,9.704850,9.765770,9.664060,9.707460,9.707460,0
2021-04-13,9.702990,9.737140,9.658820,9.703940,9.703940,0
2021-04-14,9.689230,9.722410,9.614630,9.689090,9.689090,0
2021-04-15,9.664920,9.748800,9.586930,9.674360,9.674360,0
2021-04-16,9.603870,9.694240,9.588720,9.610150,9.610150,0
2021-04-19,9.667690,9.748380,9.616880,9.668660,9.668660,0
2021-04-20,9.733110,9.806800,9.729110,9.732750,9.732750,0
2021-04-21,9.750570,9.868300,9.746550,9.750380,9.750380,0
2021-04-22,9.853740,10.057040,9.847530,9.859210,9.859210,0
2021-04-23,9.981850,10.122370,9.974590,9.977120,9.977120,0
2021-04-26,10.163370,10.262970,9.995420,10.164250,10.164250,0
2021-04-27,10.001150,10.017600,9.879460,10.000070,10.000070,0
2021-04-28,9.919710,9.952650,9.849230,9.920190,9.920190,0
2021-04-29,9.941240,10.003780,9.865430,9.930900,9.930900,0
2021-04-30,9.926300,10.024210,9.923780,9.923590,9.923590,0
2021-05-03,9.950360,10.011880,9.945150,9.951720,9.951720,0
2021-05-04,9.949030,10.017990,9.925120,9.948660,9.948660,0
2021-05-05,9.986460,10.043480,9.974570,9.986170,9.986170,0
2021-05-06,9.996260,10.056320,9.970230,9.986400,9.986400,0
2021-05-07,9.985820,10.024340,9.961780,9.985820,9.985820,0
2021-05-10,10.012970,10.068790,10.003100,10.015930,10.015930,0
2021-05-11,10.026060,10.142440,10.016380,10.028730,10.028730,0
2021-05-12,10.073290,10.198380,10.057130,10.072980,10.072980,0
2021-05-13,10.181540,10.279890,10.178380,10.183890,10.183890,0
2021-05-14,10.264880,10.294440,10.199950,10.267800,10.267800,0
2021-05-17,10.258460,10.259020,10.098000,10.260650,10.260650,0
2021-05-18,10.090770,10.208060,10.089780,10.092100,10.092100,0
2021-05-19,10.216800,10.294200,10.198350,10.216260,10.216260,0
2021-05-20,10.226520,10.255080,10.184310,10.226210,10.226210,0
2021-05-21,10.231670,10.265400,10.196680,10.231940,10.231940,0
2021-05-24,10.248590,10.265290,10.207550,10.259600,10.259600,0
2021-05-25,10.232720,10.378390,10.230960,10.230710,10.230710,0
2021-05-26,10.344800,10.361950,10.298090,10.354100,10.354100,0
2021-05-27,10.303560,10.415800,10.269870,10.305500,10.305500,0
2021-05-28,10.344780,10.466830,10.325600,10.347560,10.347560,0
2021-05-31,10.441610,10.463900,10.326070,10.441610,10.441610,0
2021-06-01,10.378890,10.443560,10.359720,10.377360,10.377360,0
2021-06-02,10.521820,10.566000,10.439190,10.531260,10.531260,0
2021-06-03,10.478790,10.603590,10.463880,10.476090,10.476090,0
2021-06-04,10.554890,10.585000,10.508420,10.554800,10.554800,0
2021-06-07,10.553410,10.563020,10.455070,10.554590,10.554590,0
2021-06-08,10.477820,10.510930,10.445080,10.480360,10.480360,0
2021-06-09,10.474720,10.496800,10.446480,10.468630,10.468630,0
2021-06-10,10.442980,10.470600,10.243450,10.449800,10.449800,0
2021-06-11,10.252670,10.289860,10.092500,10.252230,10.252230,0
2021-06-14,10.149310,10.195300,10.047510,10.146430,10.146430,0
2021-06-15,10.249110,10.409760,10.242390,10.249880,10.249880,0
2021-06-16,10.362680,10.383700,10.303450,10.362470,10.362470,0
2021-06-17,10.324420,10.399130,10.271900,10.329860,10.329860,0
2021-06-18,10.383650,10.397600,10.310110,10.380070,10.380070,0
2021-06-21,10.389220,10.460000,10.355400,10.389390,10.389390,0
2021-06-22,10.450830,10.472200,10.300310,10.451530,10.451530,0
2021-06-23,10.311350,10.349370,10.251330,10.311690,10.311690,0
2021-06-24,10.310790,10.396730,10.288880,10.293140,10.293140,0
2021-06-25,10.371940,10.476500,10.357630,10.374830,10.374830,0
2021-06-28,10.438300,10.460600,10.353330,10.445100,10.445100,0
2021-06-29,10.356790,10.412140,10.340810,10.363100,10.363100,0
2021-06-30,10.383330,10.413960,10.275380,10.384030,10.384030,0
2021-07-01,10.303980,10.345400,10.249850,10.309850,10.309850,0
2021-07-02,10.263090,10.308960,10.248140,10.267620,10.267620,0
2021-07-05,10.297530,10.325300,10.266670,10.297900,10.297900,0
2021-07-06,10.272440,10.295920,10.242330,10.273480,10.273480,0
2021-07-07,10.265320,10.275860,10.234910,10.267320,10.267320,0
2021-07-08,10.234380,10.306940,10.226000,10.234290,10.234290,0
2021-07-09,10.282400,10.297000,10.254800,10.280640,10.280640,0
2021-07-12,10.274620,10.287220,10.220340,10.273550,10.273550,0
2021-07-13,10.241430,10.257950,10.144160,10.251860,10.251860,0
2021-07-14,10.144770,10.184420,10.135750,10.147850,10.147850,0
2021-07-15,10.157940,10.176110,10.098200,10.174750,10.174750,0
2021-07-16,10.112210,10.154300,10.056900,10.111290,10.111290,0
2021-07-19,10.078470,10.135430,10.046460,10.077500,10.077500,0
2021-07-20,10.113510,10.127900,10.047580,10.113510,10.113510,0
2021-07-21,10.097130,10.133230,10.079650,10.096790,10.096790,0
2021-07-22,10.086830,10.112160,10.064130,10.086640,10.086640,0
2021-07-23,10.078840,10.088260,10.048100,10.078240,10.078240,0
2021-07-26,10.062380,10.156600,10.057220,10.062710,10.062710,0
2021-07-27,10.097260,10.136040,10.082510,10.097580,10.097580,0
2021-07-28,10.114950,10.127650,10.083980,10.113240,10.113240,0
2021-07-29,10.132290,10.149140,10.031300,10.129220,10.129220,0
2021-07-30,10.051060,10.082840,9.975630,10.050560,10.050560,0
2021-08-02,10.010430,10.058660,9.908960,10.009290,10.009290,0
2021-08-03,9.911630,10.020930,9.854940,9.910850,9.910850,0
2021-08-04,9.966940,10.048200,9.953230,9.967430,9.967430,0
2021-08-05,10.027490,10.138210,10.019190,10.027950,10.027950,0
2021-08-06,10.086820,10.165370,10.076060,10.085870,10.085870,0
2021-08-09,10.128750,10.192470,10.120450,10.125390,10.125390,0
2021-08-10,10.149180,10.169080,10.065440,10.150630,10.150630,0
2021-08-11,10.080260,10.172240,10.033400,10.078200,10.078200,0
2021-08-12,10.126150,10.143070,10.010840,10.127560,10.127560,0
2021-08-13,10.046810,10.080540,10.009630,10.046730,10.046730,0
2021-08-16,10.041190,10.051610,9.956940,10.034620,10.034620,0
2021-08-17,9.958420,9.981150,9.870010,9.959890,9.959890,0
2021-08-18,9.867410,9.957830,9.860240,9.866790,9.866790,0
2021-08-19,9.893060,9.998220,9.872500,9.892820,9.892820,0
2021-08-20,9.956010,9.992990,9.911100,9.951190,9.951190,0
2021-08-23,9.932280,9.953840,9.893690,9.923060,9.923060,0
2021-08-24,9.895600,9.911920,9.861040,9.896000,9.896000,0
2021-08-25,9.886170,9.893860,9.824110,9.884320,9.884320,0
2021-08-26,9.873360,9.886250,9.823910,9.856810,9.856810,0
2021-08-27,9.845840,9.882700,9.835300,9.845050,9.845050,0
2021-08-30,9.851900,9.894830,9.823560,9.849460,9.849460,0
2021-08-31,9.874780,9.904890,9.797010,9.869130,9.869130,0
2021-09-01,9.823700,9.848100,9.778600,9.807280,9.807280,0
2021-09-02,9.812090,9.837540,9.788750,9.808480,9.808480,0
2021-09-03,9.830560,9.912300,9.828100,9.829170,9.829170,0
2021-09-06,9.879940,9.887920,9.808370,9.878810,9.878810,0
2021-09-07,9.833900,9.897050,9.811820,9.827020,9.827020,0
2021-09-08,9.885090,10.019510,9.870370,9.884690,9.884690,0
2021-09-09,10.010110,10.072590,9.982240,10.022440,10.022440,0
2021-09-10,9.980550,10.001550,9.932000,9.984900,9.984900,0
2021-09-13,9.993200,10.007120,9.938690,9.991010,9.991010,0
2021-09-14,9.951340,9.998560,9.942620,9.950750,9.950750,0
2021-09-15,9.949940,9.989370,9.946590,9.949960,9.949960,0
2021-09-16,9.961370,10.034970,9.931980,9.960140,9.960140,0
2021-09-17,10.034180,10.151630,10.008640,10.034120,10.034120,0
2021-09-20,10.135810,10.215680,10.109830,10.132870,10.132870,0
2021-09-21,10.159640,10.176700,10.101950,10.160090,10.160090,0
2021-09-22,10.107290,10.161940,10.089710,10.106790,10.106790,0
2021-09-23,10.117660,10.301270,10.113760,10.116330,10.116330,0
2021-09-24,10.279980,10.403510,10.279710,10.279700,10.279700,0
2021-09-27,10.387710,10.427930,10.313260,10.390160,10.390160,0
2021-09-28,10.312050,10.384020,10.302580,10.312220,10.312220,0
2021-09-29,10.360740,10.379550,10.299510,10.360340,10.360340,0
2021-09-30,10.341610,10.361440,10.269760,10.343790,10.343790,0
2021-10-01,10.282330,10.297400,10.242040,10.281330,10.281330,0
2021-10-04,10.269650,10.310960,10.253230,10.270020,10.270020,0
2021-10-05,10.282000,10.312340,10.260880,10.281740,10.281740,0
2021-10-06,10.275160,10.336330,10.250810,10.275800,10.275800,0
2021-10-07,10.243600,10.286940,10.238080,10.245740,10.245740,0
2021-10-08,10.245580,10.371900,10.244970,10.253870,10.253870,0
2021-10-11,10.363040,10.390300,10.329370,10.357610,10.357610,0
2021-10-12,10.388650,10.452760,10.384320,10.391770,10.391770,0
2021-10-13,10.420740,10.527050,10.415240,10.421800,10.421800,0
2021-10-14,10.607190,10.668190,10.579710,10.605690,10.605690,0
2021-10-15,10.650330,10.721760,10.645380,10.649100,10.649100,0
2021-10-18,10.711760,10.833370,10.701330,10.711170,10.711170,0
2021-10-19,10.847880,10.911440,10.806540,10.847080,10.847080,0
2021-10-20,10.822120,10.872090,10.734910,10.822750,10.822750,0
2021-10-21,10.737320,11.035980,10.736810,10.737460,10.737460,0
2021-10-22,11.069280,11.236930,11.037590,11.081090,11.081090,0
2021-10-25,11.285010,11.435050,11.078440,11.283750,11.283750,0
2021-10-26,11.125960,11.158600,10.933790,11.125010,11.125010,0
2021-10-27,11.054420,11.084950,10.987610,11.057860,11.057860,0
2021-10-28,11.011250,11.172020,10.981380,11.003230,11.003230,0
2021-10-29,11.127560,11.212680,11.097440,11.127150,11.127150,0
2021-11-01,11.078600,11.087550,10.991620,11.073340,11.073340,0
2021-11-02,11.073400,11.126910,10.983510,11.065440,11.065440,0
2021-11-03,11.115800,11.284450,11.110780,11.115610,11.115610,0
2021-11-04,11.195280,11.271980,11.172890,11.193920,11.193920,0
2021-11-05,11.195420,11.257000,11.158760,11.197910,11.197910,0
2021-11-08,11.211760,11.278590,11.172590,11.210180,11.210180,0
2021-11-09,11.228890,11.291340,11.216550,11.220460,11.220460,0
2021-11-10,11.275360,11.399100,11.267680,11.275210,11.275210,0
2021-11-11,11.300120,11.436590,11.292750,11.298100,11.298100,0
2021-11-12,11.356970,11.431160,11.298940,11.354840,11.354840,0
2021-11-15,11.475950,11.520840,11.403720,11.474880,11.474880,0
2021-11-16,11.427510,11.757490,11.427510,11.426610,11.426610,0
2021-11-17,11.702590,12.072020,11.691100,11.698540,11.698540,0
2021-11-18,12.104750,12.772090,11.847360,12.144670,12.144670,0
2021-11-19,12.546160,12.755800,12.289010,12.546450,12.546450,0
2021-11-22,12.527650,12.914700,12.344290,12.527490,12.527490,0
2021-11-23,12.722150,15.135900,12.722150,12.774710,12.774710,0
2021-11-24,14.369570,14.766600,13.017130,14.370860,14.370860,0
2021-11-25,13.310790,13.667210,13.288760,13.302320,13.302320,0
2021-11-26,13.389450,14.225160,13.389450,13.390170,13.390170,0
2021-11-29,13.922180,14.477000,13.832950,13.929230,13.929230,0
2021-11-30,14.344830,15.114970,14.254040,14.347000,14.347000,0
2021-12-01,15.245030,15.636700,14.075330,15.297340,15.297340,0
2021-12-02,15.150470,15.641100,15.007650,15.217800,15.217800,0
2021-12-03,15.440090,15.674990,15.130020,15.477770,15.477770,0
2021-12-06,15.452470,15.617790,15.415110,15.455060,15.455060,0
2021-12-07,15.554040,15.625400,15.094280,15.551800,15.551800,0
2021-12-08,15.215810,15.580660,15.215810,15.246600,15.246600,0
2021-12-09,15.479200,15.651500,15.416460,15.492900,15.492900,0
2021-12-10,15.556210,15.723870,15.470520,15.556090,15.556090,0
2021-12-13,15.666850,16.418140,15.389300,15.667590,15.667590,0
2021-12-14,15.578050,16.287519,15.544350,15.574390,15.574390,0
2021-12-15,16.186001,16.677931,16.159269,16.167730,16.167730,0
2021-12-16,16.695999,17.788700,16.668011,16.693090,16.693090,0
2021-12-17,17.736620,19.295580,17.686680,17.732321,17.732321,0
2021-12-20,18.671040,20.733000,18.657669,18.655109,18.655109,0
2021-12-21,15.331220,15.778350,12.485690,15.332040,15.332040,0
2021-12-22,13.939920,14.267280,13.527870,13.849830,13.849830,0
2021-12-23,13.578640,13.648050,11.554190,13.578640,13.578640,0
2021-12-24,12.795330,13.676500,12.516410,12.797520,12.797520,0
2021-12-27,12.283180,13.031960,12.169170,12.230560,12.230560,0
2021-12-28,12.961560,13.476290,12.882830,13.052540,13.052540,0
2021-12-29,13.352320,14.370380,13.315660,13.352520,13.352520,0
2021-12-30,14.320900,15.114440,14.057500,14.310550,14.310550,0
2021-12-31,14.993990,15.405680,14.694520,14.993060,14.993060,0
2022-01-03,15.177660,15.714960,14.549500,15.189530,15.189530,0
2022-01-04,14.678350,15.323400,14.641780,14.763000,14.763000,0
2022-01-05,15.073550,15.444570,14.986400,15.071520,15.071520,0
2022-01-06,15.432200,15.686130,15.211400,15.445910,15.445910,0
2022-01-07,15.486110,15.727830,15.480200,15.434040,15.434040,0
2022-01-10,15.610830,15.768130,15.472000,15.591050,15.591050,0
2022-01-11,15.598470,15.735950,15.534320,15.622750,15.622750,0
2022-01-12,15.639350,15.746850,15.049850,15.637000,15.637000,0
2022-01-13,15.053950,15.646900,15.039270,15.043600,15.043600,0
2022-01-14,15.464730,15.638500,15.342200,15.465270,15.465270,0
2022-01-17,15.327930,15.513810,15.225320,15.326720,15.326720,0
2022-01-18,15.323630,15.492760,15.286210,15.323900,15.323900,0
2022-01-19,15.303660,15.442780,15.134550,15.299460,15.299460,0
2022-01-20,15.168450,15.367000,15.038680,15.177270,15.177270,0
2022-01-21,15.076840,15.267400,15.056250,15.043460,15.043460,0
2022-01-24,15.231340,15.311520,15.101200,15.232280,15.232280,0
2022-01-25,15.241820,15.327610,15.151970,15.236030,15.236030,0
2022-01-26,15.206450,15.367800,15.196710,15.255900,15.255900,0
2022-01-27,15.233610,15.303930,15.155330,15.233340,15.233340,0
2022-01-28,15.102490,15.220900,15.037160,15.104430,15.104430,0
2022-01-31,15.033290,15.138500,14.859230,15.034780,15.034780,0
2022-02-01,14.911330,15.152360,14.905820,14.912000,14.912000,0
2022-02-02,15.071020,15.353850,15.030580,15.048970,15.048970,0
2022-02-03,15.189060,15.477040,15.186380,15.180500,15.180500,0
2022-02-04,15.502440,15.599390,15.448470,15.503390,15.503390,0
2022-02-07,15.524570,15.566000,15.470370,15.525850,15.525850,0
2022-02-08,15.540200,15.579480,15.452970,15.525320,15.525320,0
2022-02-09,15.509250,15.562520,15.472110,15.505100,15.505100,0
2022-02-10,15.456010,15.518060,15.407540,15.455880,15.455880,0
2022-02-11,15.394730,15.433080,15.302540,15.397130,15.397130,0
2022-02-14,15.348100,15.389930,15.296940,15.347360,15.347360,0
2022-02-15,15.369350,15.512260,15.359350,15.369230,15.369230,0
2022-02-16,15.443570,15.532670,15.417220,15.445070,15.445070,0
2022-02-17,15.453920,15.519150,15.386660,15.453120,15.453120,0
2022-02-18,15.370000,15.497920,15.350970,15.372810,15.372810,0
2022-02-21,15.399300,15.512080,15.396720,15.398900,15.398900,0
2022-02-22,15.444090,15.774720,15.409350,15.442080,15.442080,0
